0.843266	0.536148

0.842963	0.535274

0.842659	0.534399

0.842353	0.533525

0.842046	0.532652

0.841738	0.531779

0.841428	0.530906

0.841117	0.530034

0.840805	0.529162

0.840491	0.52829

0.840175	0.527419

0.839858	0.526549

0.83954	0.525678

0.83922	0.524808

0.838899	0.523939

0.838577	0.52307

0.838253	0.522201

0.837927	0.521333

0.837601	0.520465

0.837272	0.519598

0.836942	0.518731

0.836611	0.517865

0.836279	0.516999

0.835945	0.516133

0.835609	0.515268

0.835272	0.514404

0.834933	0.51354

0.834593	0.512676

0.834252	0.511813

0.833909	0.510951

0.833565	0.510088

0.833219	0.509227

0.832871	0.508366

0.832522	0.507505

0.832172	0.506645

0.83182	0.505786

0.831467	0.504926

0.831112	0.504068

0.830755	0.50321

0.830397	0.502353

0.830038	0.501496

0.829677	0.500639

0.829314	0.499784

0.82895	0.498928

0.828585	0.498074

0.828217	0.49722

0.827849	0.496366

0.827479	0.495513

0.827107	0.494661

0.826733	0.493809

0.826359	0.492958

0.825982	0.492108

0.825604	0.491258

0.825225	0.490408

0.824843	0.48956

0.824461	0.488712

0.824076	0.487864

0.823691	0.487018

0.823303	0.486171

0.822914	0.485326

0.822523	0.484481

0.822131	0.483637

0.821737	0.482794

0.821341	0.481951

0.820944	0.481109

0.820545	0.480268

0.820144	0.479428

0.819741	0.478588

0.819337	0.477749

0.818932	0.476911

0.818525	0.476073

0.818116	0.475236

0.817706	0.4744

0.817294	0.473564

0.816881	0.472729

0.816467	0.471894

0.816051	0.47106

0.815633	0.470227

0.815214	0.469394

0.814794	0.468562

0.814372	0.46773

0.813949	0.466899

0.813525	0.466068

0.813099	0.465238

0.812672	0.464409

0.812244	0.46358

0.811814	0.462751

0.811383	0.461923

0.810951	0.461095

0.810518	0.460268

0.810083	0.459441

0.809648	0.458614

0.809211	0.457788

0.808773	0.456962

0.808334	0.456137

0.807894	0.455312

0.807453	0.454487

0.80701	0.453663

0.806567	0.452839

0.806123	0.452016

0.805677	0.451192

0.805231	0.450369

0.804783	0.449546

0.804335	0.448723

0.803886	0.447901

0.803436	0.447079

0.802985	0.446257

0.802533	0.445435

0.80208	0.444613

0.801626	0.443792

0.801172	0.442971

0.800716	0.442149

0.80026	0.441328

0.799803	0.440507

0.799346	0.439686

0.798887	0.438866

0.798428	0.438045

0.797968	0.437224

0.797508	0.436403

0.797047	0.435583

0.796584	0.434762

0.796121	0.433942

0.795657	0.433122

0.795192	0.432302

0.794726	0.431483

0.794259	0.430663

0.793792	0.429844

0.793323	0.429025

0.792853	0.428207

0.792383	0.427388

0.791911	0.42657

0.791439	0.425752

0.790966	0.424934

0.790491	0.424117

0.790016	0.4233

0.78954	0.422483

0.789063	0.421666

0.788585	0.420849

0.788106	0.420033

0.787626	0.419217

0.787145	0.418401

0.786663	0.417585

0.786181	0.41677

0.785697	0.415955

0.785212	0.41514

0.784727	0.414325

0.78424	0.413511

0.783753	0.412697

0.783265	0.411883

0.782775	0.411069

0.782285	0.410256

0.781794	0.409443

0.781302	0.40863

0.780809	0.407817

0.780314	0.407005

0.779819	0.406192

0.779323	0.405381

0.778827	0.404569

0.778329	0.403758

0.77783	0.402947

0.77733	0.402136

0.776829	0.401325

0.776328	0.400515

0.775825	0.399705

0.775321	0.398895

0.774817	0.398086

0.774311	0.397276

0.773805	0.396468

0.773297	0.395659

0.772789	0.39485

0.772279	0.394042

0.771769	0.393235

0.771258	0.392427

0.770745	0.39162

0.770232	0.390813

0.769718	0.390006

0.769203	0.3892

0.768686	0.388393

0.768169	0.387588

0.767651	0.386782

0.767132	0.385977

0.766612	0.385172

0.766091	0.384367

0.765569	0.383563

0.765046	0.382759

0.764522	0.381955

0.763997	0.381151

0.763471	0.380348

0.762944	0.379545

0.762416	0.378743

0.761888	0.37794

0.761358	0.377138

0.760827	0.376337

0.760295	0.375535

0.759762	0.374734

0.759229	0.373933

0.758694	0.373133

0.758158	0.372333

0.757621	0.371533

0.757084	0.370734

0.756545	0.369934

0.756005	0.369136

0.755465	0.368337

0.754923	0.367539

0.75438	0.366741

0.753837	0.365943

0.753292	0.365146

0.752747	0.364349

0.7522	0.363553

0.751652	0.362756

0.751104	0.36196

0.750554	0.361165

0.750004	0.36037

0.749452	0.359575

0.748899	0.35878

0.748346	0.357986

0.747791	0.357192

0.747236	0.356399

0.746679	0.355605

0.746122	0.354812

0.745563	0.35402

0.745003	0.353228

0.744443	0.352436

0.743881	0.351645

0.743319	0.350853

0.742755	0.350063

0.742191	0.349272

0.741625	0.348482

0.741058	0.347693

0.740491	0.346903

0.739922	0.346114

0.739353	0.345326

0.738782	0.344538

0.73821	0.34375

0.737638	0.342962

0.737064	0.342175

0.73649	0.341388

0.735915	0.340601

0.735338	0.339815

0.734761	0.339029

0.734183	0.338243

0.733604	0.337457

0.733024	0.336672

0.732443	0.335888

0.731861	0.335103

0.731278	0.334319

0.730694	0.333535

0.730109	0.332751

0.729523	0.331968

0.728936	0.331185

0.728349	0.330403

0.72776	0.32962

0.72717	0.328838

0.72658	0.328057

0.725988	0.327276

0.725396	0.326495

0.724802	0.325714

0.724208	0.324934

0.723613	0.324154

0.723016	0.323374

0.722419	0.322595

0.721821	0.321816

0.721221	0.321037

0.720621	0.320259

0.72002	0.319481

0.719418	0.318704

0.718815	0.317927

0.718211	0.31715

0.717606	0.316373

0.717	0.315597

0.716393	0.314821

0.715785	0.314046

0.715176	0.313271

0.714566	0.312496

0.713955	0.311721

0.713344	0.310947

0.712731	0.310174

0.712117	0.3094

0.711502	0.308628

0.710887	0.307855

0.71027	0.307083

0.709652	0.306311

0.709034	0.305539

0.708414	0.304768

0.707794	0.303998

0.707172	0.303227

0.70655	0.302457

0.705926	0.301688

0.705302	0.300919

0.704676	0.30015

0.70405	0.299381

0.703422	0.298613

0.702794	0.297846

0.702165	0.297078

0.701534	0.296311

0.700903	0.295545

0.700271	0.294779

0.699637	0.294013

0.699003	0.293248

0.698368	0.292483

0.697732	0.291718

0.697094	0.290954

0.696456	0.29019

0.695817	0.289427

0.695177	0.288664

0.694535	0.287901

0.693893	0.287139

0.69325	0.286378

0.692606	0.285616

0.691961	0.284855

0.691315	0.284095

0.690668	0.283335

0.690019	0.282575

0.68937	0.281816

0.68872	0.281057

0.688069	0.280299

0.687417	0.279541

0.686764	0.278783

0.68611	0.278026

0.685455	0.27727

0.684799	0.276513

0.684142	0.275757

0.683484	0.275002

0.682825	0.274247

0.682165	0.273493

0.681504	0.272739

0.680841	0.271985

0.680178	0.271232

0.679514	0.270479

0.678849	0.269727

0.678183	0.268975

0.677516	0.268223

0.676848	0.267472

0.676179	0.266722

0.675509	0.265972

0.674838	0.265222

0.674166	0.264473

0.673493	0.263724

0.672819	0.262976

0.672144	0.262228

